epochs,batch_size,init_lr,lr_red,model_depth,loss,kernel_size,auc
15.0,32.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.5575560991484205
15.0,32.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.5692992202085477
15.0,32.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.5825603334685345
15.0,32.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.5666354354274156
15.0,32.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.5501367463099327
15.0,32.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.5644967802799276
15.0,32.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.5459553499021301
15.0,32.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.5903577743213032
15.0,32.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.610135969190151
15.0,32.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.5774073532559462
15.0,32.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.5484628282243033
15.0,32.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.5726143993930021
15.0,32.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.5623048933509728
15.0,32.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.5747156033001612
15.0,32.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.575624794368773
15.0,32.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.559829775503138
15.0,32.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.5841227048564407
15.0,32.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.5793632226523883
15.0,32.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6674018627640491
15.0,32.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7029214642375315
15.0,32.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7547416393684062
15.0,32.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6014696446639243
15.0,32.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6820200183263845
15.0,32.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6885127690247556
15.0,32.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6941458545369047
15.0,32.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7245381672708792
15.0,32.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.742185068991911
15.0,32.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6133594585446309
15.0,32.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6877474423336754
15.0,32.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.7175189378775761
15.0,32.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.7268455384858271
15.0,32.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.7398895494495362
15.0,32.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.7713003470766354
15.0,32.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.658946117726908
15.0,32.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.6698487013363402
15.0,32.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.7101512346154101
15.0,64.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.7227585964527458
15.0,64.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7791241794883913
15.0,64.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7906991558923462
15.0,64.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.6773615115878101
15.0,64.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7054695057248446
15.0,64.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7762794443481119
15.0,64.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7723066937154868
15.0,64.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7985492434125594
15.0,64.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7785030844858118
15.0,64.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.736230288945125
15.0,64.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7722103437938831
15.0,64.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.7511329642725205
15.0,64.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7757877198275421
15.0,64.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.7622249943398384
15.0,64.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.7989290031548472
15.0,64.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.7141057769837493
15.0,64.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7567773794926076
15.0,64.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7527663930525543
15.0,64.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8608623041186182
15.0,64.0,0.001,no,6.0,bce,"(40, 20, 10)",0.8700635522563279
15.0,64.0,0.001,no,6.0,bce,"(60, 30, 15)",0.8636903711230574
15.0,64.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.8776509739249669
15.0,64.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.8728923216108976
15.0,64.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.851983490241468
15.0,64.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8553652782737884
15.0,64.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8413681414950601
15.0,64.0,0.001,no,9.0,bce,"(60, 30, 15)",0.843099137424812
15.0,64.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8563888151187058
15.0,64.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8366816425007689
15.0,64.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.8560090653608725
15.0,64.0,0.001,no,12.0,bce,"(20, 10, 5)",0.8420332587258104
15.0,64.0,0.001,no,12.0,bce,"(40, 20, 10)",0.850064266989516
15.0,64.0,0.001,no,12.0,bce,"(60, 30, 15)",0.8238749466558937
15.0,64.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8706673327368634
15.0,64.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.8680745672320915
15.0,64.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.8471967473661924
15.0,64.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.592748511453077
15.0,64.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6603572623993715
15.0,64.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6673797570165223
15.0,64.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.5722609346948656
15.0,64.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.5970269336493744
15.0,64.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.622228695805879
15.0,64.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6265829956669838
15.0,64.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6523381993866294
15.0,64.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.6885214162133654
15.0,64.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.5968860320337743
15.0,64.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.5963967151511571
15.0,64.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6231158230887489
15.0,64.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6391116870946928
15.0,64.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6811508400109029
15.0,64.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.6717884017075155
15.0,64.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.5953983683430742
15.0,64.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6308376297480127
15.0,64.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6227393302417955
15.0,64.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.8152049675692301
15.0,64.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.8355069622097712
15.0,64.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.8405197867652189
15.0,64.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.7888964841661936
15.0,64.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.8223808730532225
15.0,64.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8483980447435974
15.0,64.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.8135334635088979
15.0,64.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8423915128656811
15.0,64.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8474169174484517
15.0,64.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.809242290614709
15.0,64.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.8317763143795328
15.0,64.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.8293774912418307
15.0,64.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.827995389034294
15.0,64.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8105922841471697
15.0,64.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.8307207728585851
15.0,64.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.7847098546111934
15.0,64.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8346753290681234
15.0,64.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.8210544950354413
15.0,64.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.5658208932187813
15.0,64.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.5807321740366146
15.0,64.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6014833525677522
15.0,64.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.5679959354032148
15.0,64.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.5487808449810435
15.0,64.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.5642759321676243
15.0,64.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.5659274023279539
15.0,64.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.5589082221017168
15.0,64.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.5693422069438321
15.0,64.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.5413737593390845
15.0,64.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.5722452065940034
15.0,64.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.5772512220827918
15.0,64.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.5696094816695666
15.0,64.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.5666125666204898
15.0,64.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.5697913950398755
15.0,64.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.5867568503763511
15.0,64.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.56488733023698
15.0,64.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.5571889325353144
15.0,64.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6462564602147699
15.0,64.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.6984448455009483
15.0,64.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7259345508895372
15.0,64.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6055823777398887
15.0,64.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6568380315072554
15.0,64.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6591861063775132
15.0,64.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6608741159443118
15.0,64.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7366091248392111
15.0,64.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7390901905173163
15.0,64.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6363809122811754
15.0,64.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6789142040375711
