epochs,batch_size,init_lr,lr_red,model_depth,loss,kernel_size,auc
20.0,16.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7953243707690586
20.0,16.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.817403228048001
20.0,16.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.734141801841688
20.0,16.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7605180624758713
20.0,16.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7786957054968803
20.0,16.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7807386270474922
20.0,16.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.8082718983929316
20.0,16.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.8081626632031839
20.0,16.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.7293341202933715
20.0,16.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7612580214301411
20.0,16.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.790861735392168
20.0,16.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7663835778755801
20.0,16.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.7999683460963801
20.0,16.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.8159158783050389
20.0,16.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.7391138099007323
20.0,16.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7714395689834391
20.0,16.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7781770059548717
20.0,16.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8370724147406463
20.0,16.0,0.001,no,6.0,bce,"(40, 20, 10)",0.8385880235602992
20.0,16.0,0.001,no,6.0,bce,"(60, 30, 15)",0.84340450343225
20.0,16.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.8285143835594195
20.0,16.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.8341664743794056
20.0,16.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.8327247163694457
20.0,16.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8360875563444624
20.0,16.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8283121457086341
20.0,16.0,0.001,no,9.0,bce,"(60, 30, 15)",0.836005279105037
20.0,16.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8223185702956451
20.0,16.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8332597561534776
20.0,16.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.8175230851178927
20.0,16.0,0.001,no,12.0,bce,"(20, 10, 5)",0.835678540943016
20.0,16.0,0.001,no,12.0,bce,"(40, 20, 10)",0.8172978133018433
20.0,16.0,0.001,no,12.0,bce,"(60, 30, 15)",0.8259021724887421
20.0,16.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8240112347584155
20.0,16.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.8119112637656586
20.0,16.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.8177888928706664
20.0,16.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.640223377641524
20.0,16.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.667574310562251
20.0,16.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6696713729003502
20.0,16.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6118592944906363
20.0,16.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.654386810131538
20.0,16.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6493980183571167
20.0,16.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6544687878020579
20.0,16.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6642935913508229
20.0,16.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.681788023737738
20.0,16.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6256235499187345
20.0,16.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6464291597733333
20.0,16.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6701961229186101
20.0,16.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6416575643705427
20.0,16.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6821630433880971
20.0,16.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.7040052405812359
20.0,16.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.634660310416236
20.0,16.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6411164932687224
20.0,16.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6839098885421873
20.0,16.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.8227303722334609
20.0,16.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.8269936284751336
20.0,16.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.8346567582947501
20.0,16.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.8132494858143571
20.0,16.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.8297676471171057
20.0,16.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8396492916978948
20.0,16.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.8230793491948827
20.0,16.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8240899698712916
20.0,16.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8313144407683571
20.0,16.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.8206328869806846
20.0,16.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.8334193604094181
20.0,16.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.8309497406838409
20.0,16.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.8241657464838773
20.0,16.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8235472737205044
20.0,16.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.8084220726338569
20.0,16.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.8196919159572208
20.0,16.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8211023091240565
20.0,16.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.8258559759721109
20.0,16.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6434506319783491
20.0,16.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6209910448917643
20.0,16.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6409503356917952
20.0,16.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6437133130940608
20.0,16.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6342417813047269
20.0,16.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6346144971093156
20.0,16.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.6227739117509477
20.0,16.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6221361664363464
20.0,16.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6494264134360807
20.0,16.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6239552217760432
20.0,16.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6257817248686893
20.0,16.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6224554935322972
20.0,16.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6352475688971079
20.0,16.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6284267618052486
20.0,16.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6481803320130483
20.0,16.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6342334057490094
20.0,16.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6547705077250642
20.0,16.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6496661714089191
20.0,16.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6908573578051529
20.0,16.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7140317365052606
20.0,16.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.735219428472846
20.0,16.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6501231874622658
20.0,16.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6782761224602525
20.0,16.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.7042183879020519
20.0,16.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6976108450402596
20.0,16.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7220758911064232
20.0,16.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7438507265548259
20.0,16.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6409158291104275
20.0,16.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6962029696063657
20.0,16.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.7123397090483268
20.0,16.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.6838971882718031
20.0,16.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.732211078132882
20.0,16.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.7467190453072226
20.0,16.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.644161474118948
20.0,16.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.7043864553929281
20.0,16.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.703785476629078
20.0,32.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.7277209304108713
20.0,32.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7727935653785886
20.0,32.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7790353008024655
20.0,32.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.6956009079328216
20.0,32.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7338728913978226
20.0,32.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.732590993055521
20.0,32.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7447332469785529
20.0,32.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7549189017159154
20.0,32.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7847121113136432
20.0,32.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.7276166427219067
20.0,32.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.738529821828935
20.0,32.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.7531893025688324
20.0,32.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7524907544629676
20.0,32.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.771587991805896
20.0,32.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.7742588213871394
20.0,32.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.7006533578240354
20.0,32.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7485967600862229
20.0,32.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7372014907348424
20.0,32.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8345267256103104
20.0,32.0,0.001,no,6.0,bce,"(40, 20, 10)",0.834679783658538
20.0,32.0,0.001,no,6.0,bce,"(60, 30, 15)",0.8454779630623429
20.0,32.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.8483233849862032
20.0,32.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.8508378015091242
20.0,32.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.8449272341246302
20.0,32.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8375997943452512
20.0,32.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8376070586507885
20.0,32.0,0.001,no,9.0,bce,"(60, 30, 15)",0.8382136418016014
20.0,32.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8366557604424033
20.0,32.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8283505189138843
20.0,32.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.8308207285101611
20.0,32.0,0.001,no,12.0,bce,"(20, 10, 5)",0.8303592241185077
20.0,32.0,0.001,no,12.0,bce,"(40, 20, 10)",0.8361257334180793
20.0,32.0,0.001,no,12.0,bce,"(60, 30, 15)",0.8196055033197469
20.0,32.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8233655710041144
20.0,32.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.8251374848679774
20.0,32.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.8263715661063893
20.0,32.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6119481192461622
20.0,32.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6644318622548916
20.0,32.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6738970019400708
20.0,32.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6167316050173329
20.0,32.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.6494775453037508
20.0,32.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6496456552351982
20.0,32.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.657199152707212
20.0,32.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6619487477850171
20.0,32.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.666494892884571
20.0,32.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6328394521599728
20.0,32.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6101283324369037
20.0,32.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6528247435396607
20.0,32.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6558881566937994
20.0,32.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6857173758911718
20.0,32.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.6882326343851198
20.0,32.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.6411355673096031
20.0,32.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6448624334260306
20.0,32.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6402951461695029
20.0,32.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.8331715983814165
20.0,32.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.8344783943923835
20.0,32.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.8335872848304772
20.0,32.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.8021333466818902
20.0,32.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.8297803434572099
20.0,32.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8382061253399179
20.0,32.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.8226111641584181
20.0,32.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8293962044146642
20.0,32.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8243137643740955
20.0,32.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.8109234559517525
20.0,32.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.8340008917119038
20.0,32.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.8377971075418774
20.0,32.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.8087890435513133
20.0,32.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8162039121388865
20.0,32.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.8096806890823863
20.0,32.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.8145575997156577
20.0,32.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8297902195001359
20.0,32.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.8198826960189177
20.0,32.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6221365473225715
20.0,32.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6272744880446495
20.0,32.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6361611890319403
20.0,32.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6380104017695855
20.0,32.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6217203706997106
20.0,32.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6406316682271184
20.0,32.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.6370704339486463
20.0,32.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6294678236881976
20.0,32.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6295470269867492
20.0,32.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6274987307309927
20.0,32.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6247391360431378
20.0,32.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6342575873392634
20.0,32.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6354839501337746
20.0,32.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6387016559853494
20.0,32.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6399215984498905
20.0,32.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6220272449510733
20.0,32.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.630954178262114
20.0,32.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6384200832642588
20.0,32.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.678783751498413
20.0,32.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7114057268305336
20.0,32.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7240262123066628
20.0,32.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6733612343418529
20.0,32.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6515492747526515
20.0,32.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6858521227994464
20.0,32.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6736155490486947
20.0,32.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7087793608417848
20.0,32.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7250396564118763
20.0,32.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6743638673654253
20.0,32.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6868541961671042
20.0,32.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.692055741339654
20.0,32.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.6833419054086161
20.0,32.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.7135667668987519
20.0,32.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.7352314970080153
20.0,32.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.6390643497055407
20.0,32.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.6834250106047319
20.0,32.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.6938408328557332
20.0,64.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.7090988480592921
20.0,64.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7264127520703211
20.0,64.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7596296559609471
20.0,64.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.677906319213096
20.0,64.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.6931147643239591
20.0,64.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7188187865862359
20.0,64.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7057182691340803
20.0,64.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7590308519306371
20.0,64.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7556001191909129
20.0,64.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.685371539152266
20.0,64.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7146128314409917
20.0,64.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.7158671274355685
20.0,64.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7119553622633612
20.0,64.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.7356359225625769
20.0,64.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.7429620675160574
20.0,64.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.6948709554233785
20.0,64.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7219927504702318
20.0,64.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7229586429874678
20.0,64.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8359664436523588
20.0,64.0,0.001,no,6.0,bce,"(40, 20, 10)",0.8387707452000971
20.0,64.0,0.001,no,6.0,bce,"(60, 30, 15)",0.8415101557299295
20.0,64.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.8410035712915236
20.0,64.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.857396175331289
20.0,64.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.8439267963737227
20.0,64.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8349848136329054
20.0,64.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8213601832373926
20.0,64.0,0.001,no,9.0,bce,"(60, 30, 15)",0.8313780697662123
20.0,64.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8391873113796278
20.0,64.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8401943089620406
20.0,64.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.8127436935459563
20.0,64.0,0.001,no,12.0,bce,"(20, 10, 5)",0.8424170998023289
20.0,64.0,0.001,no,12.0,bce,"(40, 20, 10)",0.8296450426755774
20.0,64.0,0.001,no,12.0,bce,"(60, 30, 15)",0.8201985353177129
20.0,64.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8445568714382133
20.0,64.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.8530386231178175
20.0,64.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.8047808263237132
20.0,64.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6356707443741128
20.0,64.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6364931922907986
20.0,64.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6596813176365388
20.0,64.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6076554151050068
20.0,64.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.6363943410484856
20.0,64.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.636877788687552
20.0,64.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6373454777719553
20.0,64.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6795403439878486
20.0,64.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.6723261980289394
20.0,64.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6350040012631656
20.0,64.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6456772245024721
20.0,64.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6458385299832691
20.0,64.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6479504402687746
20.0,64.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6800929133995085
20.0,64.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.6693905581205021
20.0,64.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.6421524730164999
20.0,64.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6463441460243164
20.0,64.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6461336474601787
20.0,64.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.7865712745444983
20.0,64.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.8228236778200545
20.0,64.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.8189129418464202
20.0,64.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.7746949713613523
20.0,64.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.7978419731439083
20.0,64.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8082929818857937
20.0,64.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.7838393317370381
20.0,64.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8136577754143642
20.0,64.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8235368077386479
20.0,64.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.7645730809806263
20.0,64.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.7914723957555044
20.0,64.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.7913781462349938
20.0,64.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.7940131804196452
20.0,64.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8081723268371834
20.0,64.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.8100759903200029
20.0,64.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.7798196458828341
20.0,64.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.7901773850785162
20.0,64.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.7970906687122895
20.0,64.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6181297278910057
20.0,64.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6362002974365961
20.0,64.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6335222411206148
20.0,64.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6246513039881827
20.0,64.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.623586294729891
20.0,64.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6160759942495703
20.0,64.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.6435749516983441
20.0,64.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6243105474190237
20.0,64.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6228535589735208
20.0,64.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6346240754828484
20.0,64.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6534005446429704
20.0,64.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6263319989094546
20.0,64.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6326425665198124
20.0,64.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6419929988265544
20.0,64.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6146923490721842
20.0,64.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6120457125089089
20.0,64.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6370196448783939
20.0,64.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6213498817311248
20.0,64.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6612583303530373
20.0,64.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.6891785692558506
20.0,64.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7143958192927699
20.0,64.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6404187111480414
20.0,64.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6546442433561765
20.0,64.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6926373814037818
20.0,64.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6703490616972924
20.0,64.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.6942439421250791
20.0,64.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7068202477141011
20.0,64.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6527641931379575
20.0,64.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6627631661313704
20.0,64.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.67532813675395
20.0,64.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.6708763076446201
20.0,64.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.7005818041171737
20.0,64.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.7100761096584387
20.0,64.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.6676363932464299
20.0,64.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.6730989049856632
20.0,64.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.6852464889635698
25.0,16.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.7677640902647495
25.0,16.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7960412748085214
25.0,16.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.8103106084948936
25.0,16.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.7383231914876704
25.0,16.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7611823078725016
