epochs,batch_size,init_lr,lr_red,model_depth,loss,kernel_size,auc
15.0,64.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.608640289899495
20.0,16.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.713881957902123
20.0,16.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7291853776213593
20.0,16.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7341335704119857
20.0,16.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.6840462231024782
20.0,16.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7020661327164969
20.0,16.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7238869074307074
20.0,16.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7228247447584364
20.0,16.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7311214282886986
20.0,16.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7569700252093137
20.0,16.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.7175153047611924
20.0,16.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7105867499947506
20.0,16.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.7391966665810511
20.0,16.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7317623491493391
20.0,16.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.7293664423287268
20.0,16.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.7410342266815565
20.0,16.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.7265941534259243
20.0,16.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7187491413615713
20.0,16.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7220228904868159
20.0,16.0,0.001,no,6.0,bce,"(20, 10, 5)",0.7630364007208436
20.0,16.0,0.001,no,6.0,bce,"(40, 20, 10)",0.769697472335699
20.0,16.0,0.001,no,6.0,bce,"(60, 30, 15)",0.753424618023625
20.0,16.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.7465145427713792
20.0,16.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.7619443043444694
20.0,16.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.7637565473474514
20.0,16.0,0.001,no,9.0,bce,"(20, 10, 5)",0.7392055365083343
20.0,16.0,0.001,no,9.0,bce,"(40, 20, 10)",0.7505762662713037
20.0,16.0,0.001,no,9.0,bce,"(60, 30, 15)",0.7623140749212259
20.0,16.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.750061138652669
20.0,16.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.7617632386565533
20.0,16.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.7774812264054168
20.0,16.0,0.001,no,12.0,bce,"(20, 10, 5)",0.7680724395596391
20.0,16.0,0.001,no,12.0,bce,"(40, 20, 10)",0.7682674521905919
20.0,16.0,0.001,no,12.0,bce,"(60, 30, 15)",0.7741887427501476
20.0,16.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.7595226424887144
20.0,16.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.7764248267696527
20.0,16.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.7642953485352993
20.0,16.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6616161176870574
20.0,16.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6740819527711069
20.0,16.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6681382116551108
20.0,16.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6172232826228674
20.0,16.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.6201203464586746
20.0,16.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6451946121203934
20.0,16.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6352623693686014
20.0,16.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6736937636109387
20.0,16.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.6701666467302748
20.0,16.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6218599114309832
20.0,16.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6356862676809668
20.0,16.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6484201562133175
20.0,16.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6661470242989663
20.0,16.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6791772784098752
20.0,16.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.6870442351638607
20.0,16.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.609498854947861
20.0,16.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6334879112762825
20.0,16.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6563788710447747
20.0,16.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.7798814972577298
20.0,16.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.7665151805609757
20.0,16.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.7580437045857956
20.0,16.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.7628225973531642
20.0,16.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.7726336141541718
20.0,16.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.7749436842785986
20.0,16.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.76083284095087
20.0,16.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.7762346188840104
20.0,16.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.7654342261814868
20.0,16.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.7654629146391709
20.0,16.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.7709134181615497
20.0,16.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.7566253306519282
20.0,16.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.7647524453659912
20.0,16.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.7531847191656394
20.0,16.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.7721564227188473
20.0,16.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.7658057262359937
20.0,16.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.7662907080550577
20.0,16.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.7483461641859707
20.0,16.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.5972459243376171
20.0,16.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6384142105116318
20.0,16.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6198395427143067
20.0,16.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6272122401436079
20.0,16.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6363255954238624
20.0,16.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6279299526232411
20.0,16.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.5861692467500413
20.0,16.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.604013920026239
20.0,16.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6353301881114436
20.0,16.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6029380586062892
20.0,16.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6316611595289997
20.0,16.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.62747869128029
20.0,16.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.5929152518004382
20.0,16.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6188694282900321
20.0,16.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6258667203923037
20.0,16.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.5916306951966656
20.0,16.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6015053526842687
20.0,16.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6243049751933835
20.0,16.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6719169180937842
20.0,16.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7124403941707783
20.0,16.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7179912441441126
20.0,16.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6720588949698385
20.0,16.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6775651950223853
20.0,16.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6892975859435088
20.0,16.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6668297530233306
20.0,16.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.6903956547680986
20.0,16.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7083838324171494
20.0,16.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6532555367827332
20.0,16.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6782284318377236
20.0,16.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.6844827883616146
20.0,16.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.6603024375798138
20.0,16.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.6982595783140301
20.0,16.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.6954196573033938
20.0,16.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.6483746581868645
20.0,16.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.6706304290490163
20.0,16.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.6781410614025525
20.0,32.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.6962142453007107
20.0,32.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7154292003037446
20.0,32.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7270757758069802
20.0,32.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.6676049305814789
20.0,32.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7033268518296651
20.0,32.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7219303856308947
20.0,32.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.6929358830807969
20.0,32.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7073917444430324
20.0,32.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7254762923148261
20.0,32.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.6903935426354476
20.0,32.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.6977831156062647
20.0,32.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.691939230846331
20.0,32.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7188918056102344
20.0,32.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.7408666396670432
20.0,32.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.731623562644769
20.0,32.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.6813212780405585
20.0,32.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7152089215588756
20.0,32.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.6841872494940051
20.0,32.0,0.001,no,6.0,bce,"(20, 10, 5)",0.7587481780881561
20.0,32.0,0.001,no,6.0,bce,"(40, 20, 10)",0.782371550275176
20.0,32.0,0.001,no,6.0,bce,"(60, 30, 15)",0.787233501525454
20.0,32.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.768804649600973
20.0,32.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.7769245400503145
20.0,32.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.7700262163084867
20.0,32.0,0.001,no,9.0,bce,"(20, 10, 5)",0.7794674328855683
20.0,32.0,0.001,no,9.0,bce,"(40, 20, 10)",0.7714558097196728
20.0,32.0,0.001,no,9.0,bce,"(60, 30, 15)",0.7709660074513418
20.0,32.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.760368081519064
20.0,32.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.7675577620136798
20.0,32.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.7516545940673004
20.0,32.0,0.001,no,12.0,bce,"(20, 10, 5)",0.7591117360737899
20.0,32.0,0.001,no,12.0,bce,"(40, 20, 10)",0.7815121265942636
20.0,32.0,0.001,no,12.0,bce,"(60, 30, 15)",0.7832262885813113
20.0,32.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.7585392876445539
20.0,32.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.7613361596714118
20.0,32.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.7463168563368333
20.0,32.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6376322445345638
20.0,32.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6439968310245899
20.0,32.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6702137305581561
20.0,32.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.5954127841756255
20.0,32.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.636428786980087
20.0,32.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6280769597091999
20.0,32.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6541976638354261
20.0,32.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6460893689959241
20.0,32.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.6631797026865714
20.0,32.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6029640129719033
20.0,32.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6162033202025018
20.0,32.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6366674595998102
20.0,32.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6384762264640851
20.0,32.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6840330074344232
20.0,32.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.6717237341757128
20.0,32.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.630709358118415
20.0,32.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6354456533940271
20.0,32.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6740285135804633
20.0,32.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.7624559129012737
20.0,32.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.7849017762145406
20.0,32.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.762429416714092
20.0,32.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.7681188552515277
20.0,32.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.7558351472092695
20.0,32.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.7739021702894796
20.0,32.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.7671158976081257
20.0,32.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.7607981536685827
20.0,32.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.778662684979194
20.0,32.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.7571316728140625
20.0,32.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.7468376790008578
20.0,32.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.769500918021443
20.0,32.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.7650541204979705
20.0,32.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.7626468023265058
20.0,32.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.7457795959343722
20.0,32.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.7713882002523196
20.0,32.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.748017573830985
20.0,32.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.7326944526640732
20.0,32.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6036527441833667
20.0,32.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6227144676937909
20.0,32.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6449934498246425
20.0,32.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6269609262164444
20.0,32.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6042618984519755
20.0,32.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.5983172694024631
20.0,32.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.580997133138477
20.0,32.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6103580253107855
20.0,32.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.5977935373971685
20.0,32.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.5866755188642157
20.0,32.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6074068518770415
20.0,32.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6046510048864753
20.0,32.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.60569965432137
20.0,32.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6333345072215099
20.0,32.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6227953712421116
20.0,32.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6046653408284838
20.0,32.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6061351916107101
20.0,32.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.5874284940277771
20.0,32.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6453536311815826
20.0,32.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.6585322970270294
20.0,32.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7031312579363963
20.0,32.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6560839843680776
20.0,32.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6533041615614921
20.0,32.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6675906583302199
20.0,32.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6853518260095348
20.0,32.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.6954857766180668
20.0,32.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7118126707367723
20.0,32.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.647101570058691
20.0,32.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6400096655289658
20.0,32.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.6655928480662547
20.0,32.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.7129748836103637
20.0,32.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.6862450338310792
20.0,32.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.688019451020938
20.0,32.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.6334245513984468
20.0,32.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.6508931560695207
20.0,32.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.6569038631843845
20.0,64.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.6726168629037903
20.0,64.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7269387173001932
20.0,64.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7202004386129928
20.0,64.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.6664941912258467
20.0,64.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7063745234780959
20.0,64.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7146887296764199
20.0,64.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7099971410923264
20.0,64.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7088040586401362
20.0,64.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7250072540095944
20.0,64.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.6766325376235848
20.0,64.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.6551934842094655
20.0,64.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.6857779601757343
20.0,64.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.6794199897189007
20.0,64.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.7232558898496414
20.0,64.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.692243502932307
20.0,64.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.6749015010254391
20.0,64.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.6792127793144482
20.0,64.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.6856289492115378
20.0,64.0,0.001,no,6.0,bce,"(20, 10, 5)",0.7824598523030475
20.0,64.0,0.001,no,6.0,bce,"(40, 20, 10)",0.7892133006362685
20.0,64.0,0.001,no,6.0,bce,"(60, 30, 15)",0.7809512786239132
20.0,64.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.7832008185522735
20.0,64.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.7843754412110956
20.0,64.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.7750172842811387
20.0,64.0,0.001,no,9.0,bce,"(20, 10, 5)",0.762032949776538
20.0,64.0,0.001,no,9.0,bce,"(40, 20, 10)",0.7584190497582535
20.0,64.0,0.001,no,9.0,bce,"(60, 30, 15)",0.7418287602238713
20.0,64.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.7685138034186823
20.0,64.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.7593394675778792
20.0,64.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.7239108346888502
20.0,64.0,0.001,no,12.0,bce,"(20, 10, 5)",0.7578349975748967
20.0,64.0,0.001,no,12.0,bce,"(40, 20, 10)",0.7700677223909406
20.0,64.0,0.001,no,12.0,bce,"(60, 30, 15)",0.7428565982615477
20.0,64.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.7658316587646871
20.0,64.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.743387678368905
20.0,64.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.7578691972899874
20.0,64.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6208000577301124
20.0,64.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6452671350675422
20.0,64.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6528032081795612
20.0,64.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6293685768694773
20.0,64.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.6338540866680132
20.0,64.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6203777900173107
20.0,64.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6278263944431175
20.0,64.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6652776392761521
20.0,64.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.651975171623159
20.0,64.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6251258959415721
20.0,64.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6431572865420767
20.0,64.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6230940443613571
20.0,64.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6231937403064587
20.0,64.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6268050592741558
20.0,64.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.6950228835929804
20.0,64.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.6360991005008699
20.0,64.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6266215385278396
20.0,64.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6398817517092666
20.0,64.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.7539880600603953
20.0,64.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.761303668206787
20.0,64.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.7466475283371196
20.0,64.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.7163104448688382
20.0,64.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.7415657609936631
20.0,64.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.7397086766031263
20.0,64.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.7278564923387819
20.0,64.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.7355072941522335
20.0,64.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.7599781197618191
20.0,64.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.7354848905921125
20.0,64.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.7300247190912535
20.0,64.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.7447777809984507
20.0,64.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.7275901300089327
20.0,64.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.7445277173183239
20.0,64.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.7587549869628992
20.0,64.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.7300144536957486
20.0,64.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.7358682618275635
20.0,64.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.7433209423473791
20.0,64.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.622357482247499
20.0,64.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6167602252668973
20.0,64.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.595287588416264
20.0,64.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6172953646429112
20.0,64.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6109509148699307
20.0,64.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.590210783067786
20.0,64.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.5945005813237186
20.0,64.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.5905126667681514
20.0,64.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.5761336558954512
20.0,64.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6070706615360225
20.0,64.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6080216456013341
20.0,64.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6057466623967931
20.0,64.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.5987155963955466
20.0,64.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6086642843091297
20.0,64.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6164416978717507
20.0,64.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6079976727357674
20.0,64.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6163296340445953
20.0,64.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.600955288942841
20.0,64.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.663058624386878
20.0,64.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.6747215398721357
20.0,64.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.6904657191291376
20.0,64.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6338888812332594
20.0,64.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6664954285372452
20.0,64.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6726323331573555
20.0,64.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6767645044036535
20.0,64.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7045904195038868
20.0,64.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7130831259336948
20.0,64.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6215883852175376
20.0,64.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6663845201059374
20.0,64.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.6763382965529784
20.0,64.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.6874701574728532
20.0,64.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.7034326884802828
20.0,64.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.682773456177666
20.0,64.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.6443306922927149
20.0,64.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.6447314693873789
20.0,64.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.6563110680534657
25.0,16.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.6989392444858757
25.0,16.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7114378178609249
25.0,16.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7399642001809742
